128 1 1 971.199437 91009.0993789345084223896265030 308803.3383262793067842721939087 308860.2318094013608060777187347 0.0312197616229282284838753 0.0000002197821730134579187 0.0000002196752657806069246 0.0000052002294379123228241 0.0000000000022423755533005 0.0000000000000682732098083 0.0000000007655194696717772 0.0000000000128567428347538 0.0000000000000602379635496 0.0000000007924332953944635 0.0000000000067724117787234 0.0000000000000707026424186 0.0000000514197210763781456 0.0000000004365666963908903 0.0000000000000620311718448 0.0000000000000989016182784 0.0000000000000604601813045 0.0000000000000604601813045 0.0000000000000508249381500
128 2 3 77.139431 41934.2139247646628064103424549 175423.5591662762162741273641586 181171.8470329314586706459522247 0.0000234675037018596553998 0.0000000000007955661199480 0.0000000000000665880496982 0.0000000075377439338052161 0.0000000000007778811353316 0.0000000000000607158022253 0.0000000002538200631249818 0.0000000000010758826780078 0.0000000000000744137904268 0.0000000001516184801474285 0.0000000000011136591100861 0.0000000000000681966410612 0.0000114509321511057056631 0.0000000011451337441579725 0.0000000000001018545976791 0.0000000000000572022414530 0.0000000000000585549768758 0.0000000000000585549768758 0.0000000000000528047327715
128 3 5 18441.612605 612276.0135093999560922384262085 1071627.7021838482469320297241211 949893.4968345231609418988227844 0.0000583120244518377917444 0.0000000000958318216892861 0.0000000000000656185951992 0.0004255301830212915629136 0.0000000003858761804934285 0.0000000000002457913424194 0.0000000224361438321622242 0.0000000000992724901627712 0.0000000000000737415448368 0.0000000312512621293110248 0.0000000000653492214876644 0.0000000000000756139314268 0.0000006427058244955441931 0.0000000034534151926998961 0.0000000000000676780882630 0.0000000000000899214856546 0.0000000000000617463687899 0.0000000000000617463687899 0.0000000000000598685128150
128 4 7 36.473449 22639.9198629420279758051037788 75002.0692060757137369364500046 65291.2386449714904301799833775 0.0000003416529987513119391 0.0000000000009431704090656 0.0000000000000521952510532 0.0000005782565317969537195 0.0000000000015519582859101 0.0000000000000492810308401 0.0000000004119460389664793 0.0000000000009528971625653 0.0000000000000453983570058 0.0000000000943553464689335 0.0000000000011098897775994 0.0000000000000493929555031 0.0000000021801403929657235 0.0000000000325454928837749 0.0000000000000500645421960 0.0000000000000317748976622 0.0000000000000375946274837 0.0000000000000375946274837 0.0000000000000342536752823
128 5 9 6518.582218 199698.6208835655415896326303482 204147.2469993911217898130416870 240562.7051334065035916864871979 0.0000974040097213621475876 0.0000000000196608183215807 0.0000000000006496964809867 0.0000006962646557193462383 0.0000000000303856450062935 0.0000000000000644988936920 0.0000000155858193150732640 0.0000000000363358213489907 0.0000000000000627133530486 0.0000000180772494139492467 0.0000000000163918933149134 0.0000000000000812698420865 0.0000000869626895567580842 0.0000000007038617498372942 0.0000000000000753032449883 0.0000000000000694733534600 0.0000000000000601413048931 0.0000000000000601413048931 0.0000000000000507997100386
128 6 11 789.031724 242191.6082151438749860972166061 941562.2856766972690820693969727 941234.0904837307753041386604309 0.0000836113173325625942114 0.0000000000134818701669339 0.0000000000039762307100573 0.0000000092613658053233706 0.0000000000111944082228158 0.0000000000000650791486770 0.0000000019807213658769322 0.0000000000143534553782215 0.0000000000000705563983634 0.0000000002370125728739024 0.0000000000131930892072742 0.0000000000000652592078135 0.0000000547074734509024087 0.0000000024730096684548108 0.0000000000000696177119432 0.0000000000000549699437838 0.0000000000000475206581268 0.0000000000000475206581268 0.0000000000000453380339883
128 7 13 111.065035 5939.7707920457442014594562352 17974.3782693861976440530270338 18089.3005922904703766107559204 0.0000016714200252683888533 0.0000000000013769666821924 0.0000000000000553199746940 0.0001203458512600946413509 0.0000000000025405533649221 0.0000000000027834851056751 0.0000000002499241331410769 0.0000000000014719351269617 0.0000000000000585170758577 0.0000000002665569295539917 0.0000000000013690673242489 0.0000000000000547784605699 0.0000000084043515156154907 0.0000000000450247433899600 0.0000000000000568416908873 0.0000000000000349683243364 0.0000000000000431521371098 0.0000000000000431521371098 0.0000000000000324072970552
128 8 15 288.855413 389869.2615271338727325201034546 199931.2848310090776067227125168 200062.2812871667265426367521286 0.0134570099600883064105972 0.0000000149798734350158773 0.0000000142333211727616908 0.0027500172748257255446458 0.0000000001078695005417201 0.0000000000688760845857343 0.0000000010925592752307753 0.0000000000055371114562998 0.0000000000000938090498203 0.0000000007313444552211095 0.0000000000031559378342396 0.0000000000001012727892576 0.0000000170439646657345334 0.0000000002436139895949154 0.0000000000000984927396651 0.0000000000000849186360574 0.0000000000000873513428961 0.0000000000000873513428961 0.0000000000000603585691972
128 9 17 319.021101 26611.5308579044358339160680771 27754.6050271238309505861252546 27245.1902077228805865161120892 0.0000002640716160217366592 0.0000000000029828337069374 0.0000000000000548841085068 0.0000002549757936953890720 0.0000000000076784390678860 0.0000000000000552494375921 0.0000000047093067549836362 0.0000000000014267897038852 0.0000000000000501762160839 0.0000000016188096709665892 0.0000000000025517582037467 0.0000000000000512879780110 0.0000000215099083676761632 0.0000000000825445667685103 0.0000000000000523743225652 0.0000000000000487710246403 0.0000000000000425724207819 0.0000000000000425724207819 0.0000000000000565320778299
128 10 19 148.898009 12065.7772727890733222011476755 16055.9433353018393972888588905 15781.8651309936612960882484913 0.0131608326734147500908234 0.0000000352152736433352669 0.0000000259176242638118559 0.0000037614211070490064811 0.0000000000023625588119070 0.0000000000000571535221758 0.0000000007597942844374480 0.0000000000020881275818026 0.0000000000000689983736258 0.0000000012875495383037878 0.0000000000038180949208431 0.0000000000000567375020509 0.0000000381210453674482713 0.0000000001478910433656067 0.0000000000000567653026293 0.0000000000000468955892631 0.0000000000000440662049876 0.0000000000000440662049876 0.0000000000000360595242736
